artist,album,num_tracks,album_length,release_date,listeners,scrobbles,tags,tracks
Піккардійська Терція,Рок легенди України,16.0,59:43,2003,170,"4,088","['ukrainian', 'a cappella', 'folk', 'acapella', 'ukrainian', 'a cappella', 'folk']","['Старенький трамвай', 'Сумна я була', 'Пустельник. Кам’яна Елегія', 'Кантрі', 'Слова, слова, слова', 'Сад ангельских пісень', 'Нехай і холод і вітри...', 'Моя Любов', 'Шізгара', 'Колискова для Аліси', 'Усе тобі', 'Шаляла', 'Спитай...', 'Сядеш У Поїзд...', 'Весільний марш', 'Капелюх']"
Піккардійська Терція,Тиха Нiч,13.0,,1996,0,0,"['ukrainian', 'a cappella', 'folk', 'acapella', 'ukrainian', 'a cappella', 'folk']","['Нова радість', 'Небо i Земля', 'У неділю рано', 'Пречистая Діва', 'Балада', 'Heilig', 'Свят', 'Спи Ісусе', 'Радуйся радость', 'Ой, Ладо', 'Землю Юдейську', 'Тиха Ніч', 'Будьте здорові']"
Піккардійська Терція,Ювілей,20.0,,2012,5,85,"['ukrainian', 'a cappella', 'folk', 'acapella', 'ukrainian', 'a cappella', 'folk']","['Нехай', 'Коломбіна', 'Пустельник', 'Усе тобі', 'Берег Ріки', 'Сад Ангельських Пісень', 'Чорноморчик', 'Гей пливе кача', 'Очі Відьми', 'Ой летіли дикі гуси', 'Спомин', 'Колискова для Аліси', 'Старенький трамвай', 'Останній літній дощ', 'Львів', 'Людина', 'Відлуння твоїх кроків', 'Повір очам', 'Маланка (Live)', 'Граймо, стрибаймо']"
Піккардійська Терція,Я придумаю світ,8.0,,24 May 2020,940,"11,871","['positive', 'ukrainian', 'a cappella', 'folk', 'acapella', 'ukrainian', 'a cappella', 'folk']","['Я придумаю світ', 'Моя любов', 'Ой, ходять пави', 'Усе тобі', 'Містичний вальс', 'Спомин', 'Колискова для аліси', 'Я в чужині дивлюся на небо']"
СТРУКТУРА ЩАСТЯ,ВОВК,8.0,21:27,12 October 2023,"1,693","39,902","['3', 'electropop', 'digital hardcore', 'jungle', 'drum and bass', 'ukrainian', 'indie pop', 'hyperpop']","['Біль від дотиків', 'Адренохром', 'Мʼясо-фестиваль', 'ВОВК', 'Нема крові', 'Чи знаєш ти?', 'Глузд', 'ТРИГЕР']"
СТРУКТУРА ЩАСТЯ,СИСТЕМА ГОРЯ - EP,5.0,13:41,1 December 2022,49,467,"['ukrainian', 'indie pop', 'hyperpop', 'deezer', 'electropop', 'ukrainian', 'indie pop', 'hyperpop']","['ГОРИЩЕ', 'СУМ І ГНІВ', 'WEB-CUM', 'ТРУХА', 'СИЛУЕТИ (Апатія Remix)']"
СТРУКТУРА ЩАСТЯ,СМУГА,9.0,25:15,26 August 2022,"8,118","131,494","['drum and bass', '3', 'ukrainian', 'indie pop', 'hyperpop']","['ДРУГ', 'ДТП', ""Запам'ятай мої рядки (feat. Sad Novelist)"", 'СМУГА', 'ДІМ (feat. Drimandr)', 'Сидативи', 'Ти не встиг (feat. хейтспіч)', 'МОР', 'Сам собі кара (feat. Марний)']"
Серцевий Напад,Fight For Hope,16.0,39:05,2010,266,"14,229","['va- generation of the pop punk pt2', 'punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']","['Fight For Hope', 'Коля не знау', 'Мовчи', 'Fast Food', 'Нестерпна', 'Wake Up', 'Не така', 'Ы!', 'Slut', 'B.I.T.C.H.', 'Я не вірю вам', 'Хто ти?', 'Fruity-Dooty', 'Звільни себе', 'Happiness', 'outro']"
Серцевий Напад,Golden $hits,12.0,30:17,2009,310,"9,411","['skocznie', 'likehouston', 'punk', 'punk rock', 'ukrainian', 'punk', 'ukrainian', 'punk rock']","['Пробач', 'Оптимістична', 'Москва', 'Черепашки ніндзя', 'Не прийшла', 'Дитинство', 'Жахлива', 'Субкультура', 'ТакFuck', 'Punk Girl', 'Фалоімітатор', ""WC'туп""]"
Серцевий Напад,Борись за надію,15.0,38:59,22 June 2017,59,850,"['punk', 'ukrainian', 'punk rock', 'pop punk', 'ukrainian punk', 'punk', 'ukrainian', 'punk rock']","['Борись за надію', 'Коля не знау', 'Мовчи', 'Фаст фуд', 'Нестерпна', 'Вейкап', 'Не така', 'Слат', 'Біч', 'Я не вірю вам', 'Хто ти?', 'Фруті-дуті', 'Звільни себе', 'Щастя', 'Аутро']"
Серцевий Напад,Голден щітс,12.0,30:14,28 June 2017,72,774,"['skocznie', 'likehouston', 'punk', 'punk rock', 'ukrainian', 'punk', 'ukrainian', 'punk rock']","['Пробач', 'Оптимістична', 'Москва', 'Черепашки ніндзя', 'Не прийшла', 'Дитинство', 'Жахлива', 'Субкультура', 'Такфак', 'Панк гьол', 'Фалоімітатор', 'Вступ']"
Серцевий Напад,Дорослі діти,16.0,40:48,28 June 2017,771,"13,986","['lumen', 'skocznie', 'likehouston', 'punk', 'punk rock', 'punk', 'ukrainian', 'punk rock']","['Дорослі діти', 'Іво Бобул', 'Перед війною', 'Пробач', 'Невідоме', 'Діайвай', 'Щіт', 'Момент', 'Розумієш', 'Его', 'Жахлива', 'Такфак', 'Не прийшла', 'Субкультура', 'Панк гьол', 'Студентські вихідні']"
Серцевий Напад,Дорослі діти [Explicit],16.0,,27 June 2017,3,3,"['lumen', 'punk', 'punk rock', 'ukrainian', 'punk-rock', 'punk', 'ukrainian', 'punk rock']","['Дорослі діти', 'Іво Бобул', 'Перед війною', 'Пробач [Explicit]', 'Невідоме', 'Діайвай', 'Щіт', 'Момент', 'Розумієш', 'Его', 'Жахлива [Explicit]', 'Такфак [Explicit]', 'Не прийшла [Explicit]', 'Субкультура', 'Панк гьол', 'Студентські вихідні']"
Серцевий Напад,Телефонуй!,11.0,40:41,1 April 2019,177,"2,085","['punk', 'rock', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']","['Looser', 'Лента за лентою', 'Гори!', 'Пєрємєн', 'OK', 'Досить!', '5 хвилин', 'Телефонуй!', ""Сім'я"", 'Go Fuck Yourself', 'Судний день']"
Серцевий Напад,Телефонуй! [Explicit],11.0,,6 April 2019,1,4,"['punk', 'ukrainian', 'punk rock', 'pop punk', 'ukrainian punk', 'punk', 'ukrainian', 'punk rock']","['Лузер', 'Лента за лентою', 'Гори!', 'Пєрємєн [Explicit]', 'Ок', 'Досить! [Explicit]', '5 хвилин', 'Телефонуй!', ""Сім'я"", 'Гоу фак йоселф [Explicit]', 'Судний день']"
Скажи щось погане,Крик,3.0,12:46,11 April 2024,454,"3,878","['psychedelic rock', 'new wave', 'ukraine', 'ukrainian', 'indie pop', 'psychedelic rock', 'new wave', 'ukraine']","['Брудний секс', 'Персонаж у вебкам', 'Bad son(g)']"
Скажи щось погане,Легіт - Single,3.0,7:49,20 July 2022,25,158,"['psychedelic rock', 'new wave', 'ukraine', 'ukrainian', 'indie pop', 'psychedelic rock', 'new wave', 'ukraine']","['Лох', 'Петля', 'Відчуваю легкість,сука']"
Скажи щось погане,Легіт 2 - Single,3.0,7:31,27 September 2022,13,60,"['psychedelic rock', 'new wave', 'ukraine', 'ukrainian', 'indie pop', 'psychedelic rock', 'new wave', 'ukraine']","['Твоя кохана', 'Hate and love', 'Скажи щось погане']"
Скажи щось погане,Причини та наслідки самобуття - EP,4.0,11:27,16 December 2022,13,40,"['psychedelic rock', 'new wave', 'ukraine', 'ukrainian', 'indie pop', 'psychedelic rock', 'new wave', 'ukraine']","['Істота', 'Навіщо?', 'Так боляче!', 'Все, що ти хотіла']"
Скажи щось погане,Рефлексія,8.0,,3 August 2023,"1,068","13,542","['psychedelic rock', 'new wave', 'ukraine', 'ukrainian', 'indie pop', 'psychedelic rock', 'new wave', 'ukraine']","['Бар', 'Чому', 'Косяк', 'Гаддем', 'Пістолет', 'Дев‘яте коло пекла (feat. нестор)', 'Одинокий самурай', 'Нікчема']"
Скрябін,25,12.0,39:53,4 April 2014,"2,058","34,670","['synthpop', 'new romantic', 'ukrainian', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']","['Дельфіни', 'Глобус', 'Медляк', 'Паром', 'Порш пана мера', 'Історія', 'Дякую люди!', 'Амнезія', 'Протилежні', 'Хочу тебе не загубити', 'Злий', 'Інтімікс (Медляк)']"
Скрябін,25 Best Hits,25.0,102:24,13 June 2022,"3,688","41,659","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Місця щасливих людей', 'Старі фотографіі', 'Лист до Друга', 'Море (Най цілий світ пропаде)', 'Спи собі сама', 'Танець пінгвіна', 'Дельфіни', 'Кораблі', 'Тепла зима', 'Годинник', 'Нікому то не треба', 'Маршрутка', 'Train', 'Соло', 'Любити Платити', 'Не даєш', ""Бультер'єр"", 'Мумітроль', 'Гламур', 'Кинули', 'Шмата', 'Кольорова', 'Добряк', 'Сам собі країна', 'Кінець Фільму']"
Скрябін,"All Hits, Pt. 1",50.0,208:39,3 March 2017,"1,358","17,667","['ukrainian', 'ukraina', 'synthpop', 'pop-rock', 'pop', 'ukrainian', 'synthpop', 'pop-rock']","['Мам', 'Старі фотографії', 'Люди як кораблі', 'Мовчати', 'Спи собі сама', 'Дельфіни', 'Говорили і курили', 'Місця щасливих людей', 'Лист до друга', 'Сам собі країна', 'Шампанські очі', 'Пусти мене', 'Порш пана мера', 'Кинули', 'Історія', 'Руїна', 'Падай', 'Квінти', 'Шмата', 'Глобус', 'Хлопці-олігархи', 'Кінець Фільму', 'Медляк', 'Італодіско (шкільна любов)', 'То є Львів', 'Добряк', 'Мумітроль', 'Кольорова', 'Дівчина з кафешки на метро ""Либідська""', 'Про любов', 'Вибач', 'Парасолі', 'Прогноз погоди', 'Інфляция. Дурдом', 'Алло!', 'Танець пінгвіна', 'Гламур', 'Остання сигарета', 'Тримай її за руку', 'Випускний', 'Загублені діти', 'I Love You Barselona', 'Шось зимно', 'Хочу тебе не загубити', 'Наш перший медляк', 'Ну Думай про Завтра', 'З новим роком і рождеством', 'Той прикрий світ', 'Наш останній танець', 'Тепла зима']"
Скрябін,"All Hits, Pt. 2",50.0,,3 March 2017,439,"4,022","['ukrainian', 'synthpop', 'ukrainian rock', 'electronic', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Буковель', 'Ніби в раю', 'Сліди', ""Бультер'єр"", 'Наш останній танець', 'Годинник', 'Протилежні', 'Маршрутка', 'Місто', 'Чекаю ночі', 'Нікому то не треба', 'Якби я знав', 'Я не тримаю зла', 'Червоні колготки', 'Птахи', 'Чорнобиль форева', 'Модна країна', 'Зламані крила', 'Ще одна пісня про любов', 'Моя королева', 'Донт воррі', 'Соло', 'Шукав свій дім (версія 2004)', 'Просто ми', 'А під новий рік', 'Клей', 'Фото (брудна як ангел)', 'Дура цензура', 'Без вазеліна', 'Еволюція', 'Інтро', 'Мав свій сон', 'Мудрий, бо німий', 'Марисуня', 'Чи тобі не жаль', ""Давай з тобою займатися любов'ю"", 'Відстань', 'Люди чекають', 'Нема дурних', 'Цукор', 'Неділя понеділок', 'Оля', 'Най буде дощ', 'Побєда', 'Коралі', 'Дерева плакали', 'Дівчина кончіта', 'Вдома одна', 'Не вмирай', 'Дякую люди!']"
Скрябін,Videos,21.0,,19 September 2005,187,531,"['ukrainian', 'synthpop', 'pop-rock', 'darkwave', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Ти мені не даєш', 'Брудна як ангел', 'Танець пінгвіна', 'Клей', 'Казка', ""Бультер'єр"", 'Чорнобиль форева', 'Негри люблять молоко', 'Зламані крила', 'Озимі люди', 'Наш останній танець', 'Я сховаю тебе (любов)', 'Буль Mix', 'Спи собі сама', 'Шукав свій дім', 'Усталі', 'Герої', 'Мовчати', 'Червоні колготки', 'Модна країна', 'Люди, як кораблі']"
Скрябін,Альбом,16.0,66:47,2004,"1,298","27,460","['synthpop', 'ukrainian', 'electronic', 'pop-rock', 'easy listening', 'ukrainian', 'synthpop', 'pop-rock']","[""Давай з тобою займатися любов'ю"", 'Елві', 'Клей', 'До смерті і довше', 'Education', 'Не вмирай', 'Шось зимно', 'Нікому то не треба', ""Бультер'єр (інтелігентна версія)"", 'Спи собі сама', 'Цукор', 'Танець пінгвіна', 'Шукав свій дім', 'Птахи', 'Мовчати', 'Спи собі сама']"
Скрябін,Альбом (1989-2004),15.0,62:29,19 May 2004,"1,445","8,714","['synthpop', 'ukrainian', 'electronic', 'pop-rock', 'darkwave', 'ukrainian', 'synthpop', 'pop-rock']","['Давай з тобою', 'Елві', 'Клей', 'До смерті і довше', 'Education', 'Не вмирай', 'Шось зимно', 'Нікому то не треба', ""Бультер'єр (інтелігентна версія)"", 'Спи собі сама', 'Цукор', 'Танець пінгвіна', 'Шукав свій дім', 'Птахи', 'Мовчати']"
Скрябін,Балади,20.0,90:14,22 October 2012,"3,315","55,055","['ukrainian', 'pop-rock', 'pop', 'lyric', 'rock', 'ukrainian', 'synthpop', 'pop-rock']","['Шукав свій дім (версія 2004)', 'I Love You Barselona', 'Квінти', 'Люди як кораблі', 'Мам', 'Місця щасливих людей', 'Пусти мене', 'Радіо любов', 'Сам собі країна', 'Старі фотографії', 'Вибач', 'Вода вогонь', 'Мовчати', 'Наш останній танець', 'Падай', 'Просто ми', 'Спи собі сама', 'Шампанскі очі', 'Ще одна пісня про любов', 'Соло']"
Скрябін,Гламур,13.0,48:12,2006,"7,842","104,161","['ukrainian', 'pop', 'beautiful', 'synthpop', 'relax', 'ukrainian', 'synthpop', 'pop-rock']","['Інтро', 'Кольорова', 'Падай', 'Гламур', 'Шампанські очі', 'Ще одна пісня про любов', 'Нам казали', 'Італодіско (шкільна любов)', 'Пів-року зима', 'Зірка кіно', 'З новим роком і рождеством', 'Падай (радiо версiя)', 'Падай (танцювальний ремiкс)']"
Скрябін,Добряк,10.0,36:22,5 July 2013,"2,630","68,299","['ukrainian', 'synth pop', 'ballads', 'synthpop', 'ukrainian pop-rock', 'ukrainian', 'synthpop', 'pop-rock']","['Добряк', 'Руїна', 'Донт воррі', 'Остання сигарета', 'Буковель', 'Чекаю ночі', 'Дівчина з кафешки на метро ""Либідська""', 'То є Львів', 'Місто', 'Лист до друга']"
Скрябін,"Дякую, Люди... (Live Concert - Останній Запис)",30.0,131:55,2015,6,50,"['ukrainian', 'ukraina', 'synthpop', 'pop-rock', 'pop', 'ukrainian', 'synthpop', 'pop-rock']","['Пусти мене', 'Train', 'Модна країна', 'Цукор', 'Сам собі країна', ""Бультер'єр"", 'Дельфіни', 'Порш пана мера', 'Любити платити', 'Кольорова', 'Джаламбай (CJ Mars RMX)', 'Най буде дощ', 'Говорили і курили', 'Шмата', 'Кинули', 'Танець пінгвіна', 'Мам', 'Годинник', 'Люди як кораблі', 'Маршрутка', 'Хлопці-олігархи', 'Не даєш', 'Старі фотографії', 'Спи собі сама', 'Історія', 'Нікому то не треба', 'Лист до друга', 'Коломийки', 'Місця щасливих людей', 'Я сховаю тебе']"
Скрябін,Еутерпа,6.0,23:15,1999,"1,017","7,721","['ethnic', 'ukrainian', 'synthpop', 'pop-rock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']","['Чи тобі не жаль', 'Марисуня', 'Колискова моєї мами', 'Стриптиз', 'Її очi мiняли колiр', 'Мiй брудний космос']"
Скрябін,Казки,17.0,66:24,14 April 1997,"4,808","132,652","['synthpop', 'ukrainian', 'electronic', 'alternative', 'ukrainian rock', 'ukrainian', 'synthpop', 'pop-rock']","['До смерті і довше (feat. Андрій Підлужний)', 'Татко хорий', 'Разом ми (feat. EL Кравчук)', 'Коралі', 'Казка', 'L.V.', 'Руки медузи (feat. Олег Комлач)', 'Загублений рай', 'Той прикрий світ', 'Годинник (feat. Олег Комлач)', 'Я живу', 'Чуєш біль', 'Education', 'Нікому то не треба (feat. Олег Комлач)', 'Train', 'І буде так', 'Там, де мене лишили']"
Скрябін,Казки (Перевидання),17.0,,21 April 2022,821,"14,796","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['До Смерті І Довше', 'Татко хорий', 'Разом ми', 'Коралі', 'Казка', 'L.V.', 'Руки медузи', 'Загублений рай', 'Той прикрий світ', 'Годинник', 'Я живу', 'Чуєш біль', 'Education', 'Нікому то не треба', 'Train', 'І буде так', 'Там, де мене лишили']"
Скрябін,Казки том 1,11.0,,17 January 1997,15,47,"['synthpop', 'ukrainian', 'new romantic', 'ukrain', '90s', 'ukrainian', 'synthpop', 'pop-rock']","['До смерті і довше', 'Татко хорий', 'Разом ми', 'Коралі', 'Казка', 'L.V.', 'Руки медузи', 'Загублений рай', 'Той прикрий світ', 'Коралі (мікс)', 'L.V. (мікс)']"
Скрябін,Мова риб,16.0,,25 June 1997,"2,706","69,074","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Вона догнала дикий вiтер', ""Самотній в'язень"", 'Оля', 'На даху', 'Чим пахне', 'Побєда', 'Техно-секс', 'Тurbo-Тechno', 'Лишися того', 'Шось зимно', 'Не вмирай', 'В очах', 'Сам', 'Осінь-зима', 'Най буде дощ', 'Хорий спокій']"
Скрябін,Мова риб (Перевидання),16.0,67:39,21 April 2022,746,"13,172","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Вона догнала дикий вiтер', ""Самотнiй в'язень"", 'Оля', 'На даху', 'Чим пахне?', 'Побєда', 'Техносекс', 'Турбо-техно', 'Лишися того', 'Шось зимно', 'Не вмирай', 'В очах', 'Сам', 'Осiнь-зима', 'Най буде дощ', 'Хорий спокiй']"
Скрябін,Модна країна,12.0,38:49,10 May 2014,"2,533","50,837","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Нема дурних', ""Бультер'єр"", 'Цукор', 'Неділя понеділок', 'Джапан тіві', 'Модна країна', 'Чорнобиль форева', 'Люди чекають', 'Зламані крила', 'Як музика (instrumental)', 'Буль мікс', 'Реклама']"
Скрябін,Модна країна (Перевидання),12.0,38:54,21 April 2022,592,"6,756","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['нема дурних', ""Бультер'єр"", 'Цукор', 'неділя понеділок', 'Джапан ТіВі', 'Модна країна', 'Чорнобиль форева', 'Люди чекають', 'Зламані крила', 'Як музика (iнструментал)', 'Буль Мікс', 'Реклама']"
Скрябін,Моя Еволюція,11.0,50:50,15 December 2009,"4,211","93,922","['ukrainian', 'pop-rock', 'synth pop', 'rock', 'ukrainiane rock', 'ukrainian', 'synthpop', 'pop-rock']","['Інтро', 'Кинули', 'Пусти мене', 'Дура цензура', 'Тепла зима', 'Випускний', 'Вазелін', 'Еволюція', 'Якби я знав', 'Квінти', 'Я не тримаю зла']"
Скрябін,Натура,11.0,42:11,22 May 2003,"7,270","130,437","['ukrainian', 'pop-rock', 'synthpop', 'synth pop', 'new wave', 'ukrainian', 'synthpop', 'pop-rock']","['Мовчати', 'Червоні колготки', 'Відстань', 'Спи собі сама', ""Давай з тобою займатися любов'ю (светрик)"", 'Я сховаю тебе (любов)', 'Водавогонь', 'Дівчина кончіта', 'Наш останній танець', 'Вдома одна', 'Просто ми']"
Скрябін,Натура (Deluxe Version),15.0,57:04,22 May 2003,451,"3,317","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Мовчати', 'Червоні колготки', 'Відстань', 'Спи собі сама', ""Давай з тобою займатися любов'ю"", 'Я сховаю тебе (Любов)', 'ВодаВогонь', 'Дівчина Кончіта', 'Наш останній танець', 'Вдома одна', 'Просто МИ', 'Мовчати (Modinha Mix)', 'Спи собі сама (Own Remix)', 'Спи собі сама (Salsita Mix)', ""Давай з тобою займатися любов'ю (Real World Mix)""]"
Скрябін,Озимі Люди,13.0,46:46,21 April 2022,"4,550","58,083","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Любити Платити', 'Шукав свій дім', 'Машина часу', 'Наші', 'Сам собі країна', 'А.Ш.', 'Нова ""Статуя Свободи""', 'Герой', 'Усталі', 'Я хочу бути твоїми духами', 'Олля', 'Моїй дочці (Басі)', 'Любити платити (Remix)']"
Скрябін,Песни высшей пробы,19.0,84:10,21 June 2010,74,249,"['ukrainian', 'ukraina', 'synthpop', 'bbpe', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']","['До смерті і довше', 'Нікому то не треба', 'Той прикрий світ', 'Танець пінгвіна', 'Клей', 'Фото (брудна як ангел)', ""Бультер'єр"", 'Негри люблять молоко', 'Хлопці-олігархи', 'Мовчати', 'Спи собі сама', ""Давай з тобою займатися любов'ю"", 'Падай', 'Гламур', 'Шмата', 'Мумітроль', 'Старі фотографії', 'Квінти', 'Пусти мене']"
Скрябін,Про Любов?,10.0,36:56,10 May 2014,"10,069","110,274","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Парасолі', 'Про любов?', 'Шмата', 'Мумітроль', 'Хлопці-Олігархи', 'Вибач', 'Алло!', 'I Love You Barselona', 'Загублені діти', 'Інфляція. Дурдом']"
Скрябін,Птахи,15.0,68:17,22 April 1995,"2,728","39,683","['synthpop', 'ukrainian', 'electronic', 'new wave', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Плани (на тодi, коли)', 'Птахи', 'Змучений (я не маю сил)', ""L'amour Attack"", 'Мудрий, бо нiмий', 'Наприклад', 'Наше мiсто', 'То для нас', 'Змучений (пиво як вода мiкс)', 'Птахи (feat. Маруша) [Маруша мiкс]', 'Птахи (короткий мiкс)', 'Наше мiсто (Оriginal)', 'Дерева плакали', ""Шось зимно '95 (instrumental)"", ""Чуєш бiль '95 (instrumental)""]"
Скрябін,Птахи повернулись,9.0,,18 September 2010,761,"7,041","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Змучений', 'Чим пахне', ""L'amour Attack"", 'Птахи (Les oiseaux)', 'Мудрий, бо німий', 'Наприклад / Наше Місто', 'Плани', 'Птахи (Molotov Mix)', 'Змучений (France Mix)']"
Скрябін,Радіо Любов (Deluxe Version),16.0,68:20,13 June 2022,"3,064","21,094","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Говорили і курили', 'Не думай про завтра', 'Місця щасливих людей', 'Сліди', 'МАМ', 'Ніби в раю', 'Радіо любов', 'Тримай її за руку', 'А під Новий рік', 'Історії двох', 'Дівчина з Кафешки на Метро ""Либідська""', 'Кинули (remix)', 'Говорили і курили (Remix)', 'Пусти мене (Remix)', 'Радіо любов (Remix)', 'Квінти (Remix)']"
Скрябін,Радіо любов,10.0,44:40,2012,"3,453","56,130","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Говорили і курили', 'Не думай про завтра', 'Місця щасливих людей', 'Сліди', 'Мам', 'Ніби в раю', 'Радіо любов', 'Тримай її за руку', 'А під новий рік', 'Історії двох']"
Скрябін,Стриптиз,16.0,55:28,19 February 2001,"2,335","58,664","['synthpop', 'new wave', 'new romantic', '90s', 'ukrainian', 'ukrainian', 'synthpop', 'pop-rock']","['Стриптиз', 'Я не буду там', 'Два озера, повні сліз', 'Ліг спати, і вмер', 'Негри люблять молоко', 'Медор', 'Коридори-нори', 'Мій брудний космос', 'Світ без очей', 'Театр', 'Китайські чіпси', 'В ліжку спав', 'Старий стриптиз', 'Я твій пасажир', 'Очі, що міняли колір', 'Негри люблять молоко']"
Скрябін,Танго,18.0,73:45,14 March 2005,"9,495","119,951","['ukrainian', 'pop', 'synthpop', 'male', 'pop-rock', 'ukrainian', 'synthpop', 'pop-rock']","['100 годин', 'Люди, як кораблі', 'Бути маленьким', 'Танго', 'Телефони', 'Не даєш', 'Пам, парам, пам', 'Притулися', 'Моя королева', 'Діти', 'Хай буде так як хочеш ти', 'Старі фотографії', 'Дихання', 'Люди, як кораблі (2 Special remix)', 'Люди, як кораблі (Сухоносов мікс)', 'Люди як кораблі (Alex Krish remix)', 'Люди, як кораблі (Alex Krish Radio edit)', 'Люди як кораблі (Alex Krish Iaconic mix)']"
Скрябін,Танець пінгвіна (Перевидання),12.0,66:00,21 April 2022,945,"4,531","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Танець пінгвіна', 'Осінь-Зима (remix)', 'На даху добре (dance remix)', 'Змучений (bas ostinato dance remix)', 'Холодний смак', 'До смерті і довше (Drum & Base and rock remix)', 'Train (dance remix)', 'Годинник (club remix)', 'Сам (long play remix)', 'Птахи (remix)', 'Най Буде Дощ (Piano Remix)', 'Побєда-транс (punk mix)']"
Скрябін,Технофайт,10.0,,1999,"1,665","38,435","['synthpop', 'darkwave', 'ukrainian', '1999', 'techno', 'ukrainian', 'synthpop', 'pop-rock']","['То мій голос', 'Ненормальне літо', 'Бреши мені в голос', 'Море (най цілий світ пропаде)', 'Мав свій сон', 'Технофайт', 'Плани', 'Примітивні', 'Оля', 'Фільм']"
Скрябін,Хробак,14.0,61:05,11 November 1999,"3,389","51,945","['synthpop', 'ukrainian', 'darkwave', 'krautrock', 'electronic', 'ukrainian', 'synthpop', 'pop-rock']","['Інтро', 'Клей', 'Майже', 'Твій портрет', 'Ми як машини', 'Небо каже (йди сюда)', 'Секс (то море з людей)', 'Я добрий', 'Не треба (feat. Ростислав РОЙ)', 'Великий хробак (feat. Сергій ШУРА Гера)', 'Фото (Брудна як ангел) [feat. Uлія Лорd]', 'Клей (мікс 1)', 'Клей мікс 2', 'Клей (мікс 3)']"
Скрябін,Хробак (Перевидання),14.0,61:06,21 April 2022,"2,049","20,921","['ukrainian', 'synthpop', 'pop-rock', 'electronic', 'synth pop', 'ukrainian', 'synthpop', 'pop-rock']","['Інтро', 'Клей', 'Майже', 'Твій портрет', 'Ми як машини', 'Небо каже (Йди сюда)', 'Секс (То море з людей)', 'Я добрий', 'Не треба', 'Великий хробак', 'Фото (Брудна як ангел)', 'Клей (мікс 1)', 'Клей (мікс 2)', 'Клей (мікс 3)']"
Тарас Чубай,Наше Різдво (Продовження),7.0,24:27,24 December 2017,244,"1,343","['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'folk', 'ukrainian', 'ukraine', 'rock']","['Нині Рождество (Radio Edit)', 'Во Вифлеємі', 'Народився Бог на санях (Коляда)', 'Нова радість стала', 'Нині рождество', 'Спи Ісусе', 'Народився Бог на санях (Коляда) [Radio Edit]']"
Тарас Чубай,Наші партизани,11.0,,12 April 2018,831,"8,427","['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'folk', 'ukrainian', 'ukraine', 'rock']","['Вступ', 'Гей гу, гей га', 'Ми йдем вперед', 'Лента за лентою', 'Пливе кача', 'Не плачте, не журіться', 'Повіяв вітер степовий', 'Кедь ми пришла карта', 'Там, під Львівським замком', 'Буде нам з тобою що згадати...', 'Кедь ми пришла карта (акустичний мікс)']"
Тарас Чубай,Наші партизани (Remastered 2017),11.0,,1 January 2000,827,"7,377","['ukrainian', 'rock', 'ukraine', 'folk', 'military', 'ukrainian', 'ukraine', 'rock']","['Вступ', 'Гей гу, гей га', 'Ми йдем вперед', 'Лента за лентою', 'Пливе кача', 'Не плачте, не журіться', 'Повіяв вітер степовий', 'Кедь ми пришла карта', 'Там, під львівським замком', 'Буде нам з тобою що згадати...', 'Кедь ми пришла карта (акустичний мікс)']"
