sample_id,title,artist,title_listeners,title_scrobbles,title_tags,target_genre_tags,genre_tags,title_duration,audio_path,yt_title,yt_url,yt_duration,yt_views,merged_album,album_id
e27e2782-44d6-5185-a611-812ad02d80cf,З «Хустини»,Кому Вниз,696.0,4482.0,"['folk', 'gothic', 'gothic rock']","['folk', 'gothic', 'rock']","['folk', 'gothic', 'rock']",144.0,audio\З «Хустини».mp3,З «Хустини»,https://youtube.com/watch?v=06vIAPznJe8,144,52171,Кому Вниз_Album_1,8484c21b-5b2f-5e71-9c8a-e8bcfad2bf3d
1d02c759-7c3b-53b9-a429-938997bfa05a,Пісня землеробів,Кому Вниз,640.0,3528.0,"['gothic', 'gothic rock']","['gothic', 'rock']","['gothic', 'rock']",,audio\Пісня землероба.mp3,Пісня землероба,https://youtube.com/watch?v=AJAnrzHdP7o,248,11572,Кому Вниз_Album_2,756f9499-7de4-54e9-b960-de0adb13eaf6
170db7cc-8808-5975-8d3e-6cda92abb647,Щодня вона йде назустріч,Кому Вниз,603.0,3147.0,"['folk', 'gothic', 'gothic rock', 'rock']","['folk', 'gothic', 'rock']","['folk', 'gothic', 'rock']",238.0,audio\Щодня вона йде назустріч.mp3,Щодня вона йде назустріч,https://youtube.com/watch?v=SqpwzqtWpvU,238,10433,In Kastus,4f72c563-2b7c-58ba-862a-d21655c7a29c
86a1a648-ed82-5754-8700-66f24ed2f6c5,Заповіт арійській людині,Кому Вниз,562.0,3427.0,"['gothic', 'gothic rock']","['gothic', 'rock']","['gothic', 'rock']",149.0,audio\Заповіт Арійській Людині.mp3,Заповіт Арійській Людині,https://youtube.com/watch?v=JIglmab40yA,149,29820,Реформація: 25 пунктів,a744160d-ba0c-5a02-a538-fe7f1fcbc23a
50c9cea3-aab4-54b0-821d-7da14c30de93,Вши,Кому Вниз,493.0,2209.0,"['gothic', 'gothic rock']","['gothic', 'rock']","['gothic', 'rock']",236.0,audio\Вши.mp3,Вши,https://youtube.com/watch?v=kGosLwl6MxM,236,2208,Кому Вниз_Album_2,756f9499-7de4-54e9-b960-de0adb13eaf6
02fa8f0f-d746-574d-8f67-f3288d4b29ad,Болеро,Кому Вниз,453.0,1949.0,"['art rock', 'folk', 'gothic', 'gothic rock']","['folk', 'gothic', 'rock']","['folk', 'gothic', 'rock']",223.0,audio\Болеро.mp3,Болеро,https://youtube.com/watch?v=JQ21VPS8fXA,223,1422,Кому Вниз_Album_1,8484c21b-5b2f-5e71-9c8a-e8bcfad2bf3d
85253ab2-ae40-516b-9625-4c0de4117104,"Для тех, кому вниз",Кому Вниз,453.0,1801.0,"['gothic', 'gothic rock', 'swung groove']","['gothic', 'groove', 'rock']","['gothic', 'groove', 'rock']",260.0,"audio\Для тех, кому вниз.mp3","Для тех, кому вниз",https://youtube.com/watch?v=JbGrxn3vXPA,260,4663,Кому Вниз_Album_2,756f9499-7de4-54e9-b960-de0adb13eaf6
249836b0-987f-58eb-bbef-5b73cb4b23ca,Печальна жінка,Кому Вниз,433.0,10044.0,"['gothic', 'gothic rock']","['gothic', 'rock']","['gothic', 'rock']",,audio\КОМУ ВНИЗ - Печальна жінка (2018 Remaster). Нарізка з фільму 1992 року «Іван та кобила».mp3,КОМУ ВНИЗ - Печальна жінка (2018 Remaster). Нарізка з фільму 1992 року «Іван та кобила»,https://youtube.com/watch?v=HGvGZyE6Nw8,299,27809,Кому Вниз_Album_2,756f9499-7de4-54e9-b960-de0adb13eaf6
efb9479c-530d-53b8-9082-f8678b41e7ad,"Вийди, змучена людьми",Кому Вниз,429.0,2502.0,"['folk', 'gothic', 'gothic rock', 'rock']","['folk', 'gothic', 'rock']","['folk', 'gothic', 'rock']",204.0,"audio\#19. КОМУ ВНИЗ - Вийди змучена людьми. Ретроспектива у Львівській Опері, 2006.12.01.mp3","#19. КОМУ ВНИЗ - Вийди змучена людьми. ""Ретроспектива"" у Львівській Опері, 2006.12.01",https://youtube.com/watch?v=JRpn_c_lU6Q,240,54117,Кому Вниз_Album_2,756f9499-7de4-54e9-b960-de0adb13eaf6
b7ad6492-33d4-5482-a562-62a2afd846ac,Серед тіней,Кому Вниз,395.0,2742.0,"['folk', 'gothic', 'gothic rock', 'rock']","['folk', 'gothic', 'rock']","['folk', 'gothic', 'rock']",276.0,audio\КОМУ ВНИЗ - Серед Тіней (переспів твору групи Вій).mp3,КОМУ ВНИЗ - Серед Тіней (переспів твору групи Вій),https://youtube.com/watch?v=Usd-X-1NmXY,239,245905,Кому Вниз_Album_1,8484c21b-5b2f-5e71-9c8a-e8bcfad2bf3d
b3d06d22-aaa9-5338-93b8-471da3dcd5be,Улица чужих лиц,Кому Вниз,384.0,1777.0,"['gothic', 'gothic rock', 'post-punk']","['gothic', 'punk', 'rock']","['gothic', 'punk', 'rock']",267.0,audio\Кому Вниз - Улица чужих лиц.mp3,Кому Вниз - Улица чужих лиц,https://youtube.com/watch?v=3cmqMHITe18,265,812,Кому Вниз_Album_1,8484c21b-5b2f-5e71-9c8a-e8bcfad2bf3d
95052340-fd82-522f-a34a-60434a1597ce,Святий вечір,Кому Вниз,374.0,1564.0,"['folk', 'gothic', 'gothic rock', 'rock']","['folk', 'gothic', 'rock']","['folk', 'gothic', 'rock']",,audio\Кому Вниз - Святий вечір (з титрами).mp3,Кому Вниз - Святий вечір (з титрами),https://youtube.com/watch?v=oF6nDFNBl3k,153,5576,Кому Вниз_Album_1,8484c21b-5b2f-5e71-9c8a-e8bcfad2bf3d
6cc25b45-adab-5330-9316-dbc7292bf3a5,З Ісусом,Кому Вниз,357.0,1922.0,"['folk', 'gothic', 'gothic rock', 'rock']","['folk', 'gothic', 'rock']","['folk', 'gothic', 'rock']",,audio\Кому Вниз — З Ісусом.mp3,Кому Вниз — З Ісусом,https://youtube.com/watch?v=rAmF4m6_las,180,391,Кому Вниз_Album_1,8484c21b-5b2f-5e71-9c8a-e8bcfad2bf3d
67f8c406-666e-541a-8fd7-d1ec26f5b237,Mazha Veera,Кому Вниз,355.0,1572.0,"['folk', 'gothic', 'gothic rock', 'rock']","['folk', 'gothic', 'rock']","['folk', 'gothic', 'rock']",295.0,audio\Mazha Veera.mp3,Mazha Veera,https://youtube.com/watch?v=FIlTfyjB8_c,296,3568,Ab Ovo Usque Ad Mala,02730b62-16c4-544e-a7da-24aee63b7571
e932ba0a-cb98-5ad3-bd96-1c7a3cd77562,Ми - хлопці з Бандерштадту,Кому Вниз,163.0,1033.0,"['folk', 'gothic', 'gothic rock', 'rock']","['folk', 'gothic', 'rock']","['folk', 'gothic', 'rock']",,audio\Кому Вниз - Хлопці З Бандерштадту (Live in Kyiv 2011).mp3,Кому Вниз - Хлопці З Бандерштадту (Live in Kyiv 2011),https://youtube.com/watch?v=ejVyyZGXvkk,232,409908,Кому Вниз_Album_2,756f9499-7de4-54e9-b960-de0adb13eaf6
4d9ece67-7df6-5b5c-9bd8-aa154c6476eb,Shiva's dance,Кому Вниз,153.0,425.0,"['folk rock', 'goth rock', 'gothic', 'gothic rock']","['folk', 'gothic', 'rock']","['folk', 'gothic', 'rock']",242.0,audio\Shiva's Dance.mp3,Shiva's Dance,https://youtube.com/watch?v=96Qx6NSVNTQ,240,3718,Ab Ovo Usque Ad Mala,02730b62-16c4-544e-a7da-24aee63b7571
61445aea-9263-578c-b8a8-5706f0a8fdd1,Човен Ноя,Кому Вниз,145.0,429.0,"['folk', 'gothic', 'gothic rock', 'rock']","['folk', 'gothic', 'rock']","['folk', 'gothic', 'rock']",,"audio\КОМУ ВНИЗ - Додому (Човен Ноя), live 1997.mp3","КОМУ ВНИЗ - Додому (Човен Ноя), live 1997",https://youtube.com/watch?v=QQQxe1P_BpA,189,1357,Кому Вниз_Album_2,756f9499-7de4-54e9-b960-de0adb13eaf6
f22b8057-8549-5e16-a92c-0343fab55711,В країні ілюзій,Димна Суміш,5997.0,39569.0,"['alternative', 'grunge']","['alternative', 'grunge']","['alternative', 'grunge']",200.0,audio\Димна Суміш - В країні ілюзій.mp3,Димна Суміш - В країні ілюзій,https://youtube.com/watch?v=LbLjeCB9vDY,198,323102,В Країні Ілюзій,dfbf5147-0174-55a5-a72c-fc78579084b0
fd663c8b-3e51-55e4-847b-b50d9c8df1c7,Кожної весни,Димна Суміш,4862.0,36661.0,"['alternative', 'grunge', 'rock']","['alternative', 'grunge', 'rock']","['alternative', 'grunge', 'rock']",177.0,audio\Димна Суміш - Кожної весни.mp3,Димна Суміш - Кожної весни,https://youtube.com/watch?v=gnPk8p3dehI,177,107765,Димна суміш,14205392-db5d-500d-8375-9062b164455d
c6e64394-7ac1-512e-b7ab-dbc38918cbcb,Океан,Димна Суміш,4285.0,22536.0,"['alternative', 'grunge', 'pop-rock']","['alternative', 'grunge', 'pop', 'rock']","['alternative', 'grunge', 'pop', 'rock']",248.0,audio\Димна Суміш - Океан.mp3,Димна Суміш - Океан,https://youtube.com/watch?v=3ewz0rZyA20,250,66102,В Країні Ілюзій,dfbf5147-0174-55a5-a72c-fc78579084b0
d249c58f-c345-58b1-b273-2ab91ae1f2e2,Ні,Димна Суміш,3112.0,15409.0,"['alternative', 'grunge', 'rock', 'ukrainian alternative', 'ukrainian rock']","['alternative', 'grunge', 'rock']","['alternative', 'grunge', 'rock']",166.0,audio\Ні.mp3,Ні,https://youtube.com/watch?v=vTr2UjnL9cs,166,23102,В Країні Ілюзій,dfbf5147-0174-55a5-a72c-fc78579084b0
ed5facfc-fd9d-52d2-8a7b-0bd80679cd39,Танцюй танцюй,Димна Суміш,3099.0,19894.0,"['alternative', 'alternative rock', 'grunge', 'post-grunge']","['alternative', 'grunge', 'rock']","['alternative', 'grunge', 'rock']",211.0,audio\Димна Суміш - Танцюй Танцюй.mp3,Димна Суміш - Танцюй Танцюй,https://youtube.com/watch?v=nm3ZwMmiFMs,210,68208,Димна суміш,14205392-db5d-500d-8375-9062b164455d
0a7e96a3-7146-5f5a-82fa-f5af94597259,Кращий друг самурая,Димна Суміш,2885.0,21508.0,"['alternative', 'alternative rock', 'grunge', 'post-grunge']","['alternative', 'grunge', 'rock']","['alternative', 'grunge', 'rock']",,audio\Димна Суміш - Кращий друг самурая.mp3,Димна Суміш - Кращий друг самурая,https://youtube.com/watch?v=TBMY-q7jy8M,274,70602,Димна суміш,14205392-db5d-500d-8375-9062b164455d
0bb90699-9539-5afc-8cc7-a4ce26c21d19,Листи,Димна Суміш,2785.0,13835.0,"['alternative', 'grunge']","['alternative', 'grunge']","['alternative', 'grunge']",248.0,audio\Листи.mp3,Листи,https://youtube.com/watch?v=9q77qkPzJoA,248,29297,В Країні Ілюзій,dfbf5147-0174-55a5-a72c-fc78579084b0
dac84868-2acc-5712-b12f-d96ae61519a6,Школа,Димна Суміш,2503.0,12898.0,"['alternative', 'grunge', 'melodic grunge revival']","['alternative', 'grunge']","['alternative', 'grunge']",169.0,audio\Школа.mp3,Школа,https://youtube.com/watch?v=EbKBT8N-meI,169,21310,В Країні Ілюзій,dfbf5147-0174-55a5-a72c-fc78579084b0
81b6b636-9ddd-5281-8703-b67aa19e74d3,Сльози,Димна Суміш,2403.0,11276.0,"['alternative', 'grunge']","['alternative', 'grunge']","['alternative', 'grunge']",228.0,audio\Сльози.mp3,Сльози,https://youtube.com/watch?v=mWhFTLM_mJI,228,13121,В Країні Ілюзій,dfbf5147-0174-55a5-a72c-fc78579084b0
9ae6a0ae-6085-551e-aa8e-76f02c75253d,Шукай,Димна Суміш,2188.0,11334.0,"['alternative', 'alternative rock', 'grunge', 'post-grunge']","['alternative', 'grunge', 'rock']","['alternative', 'grunge', 'rock']",,audio\Димна Суміш - Шукай (947).mp3,Шукай,https://youtube.com/watch?v=9HF-nKnQj9w,256,35829,Димна суміш,14205392-db5d-500d-8375-9062b164455d
80cd67bf-19f1-5bea-a69e-747ab391f3f6,Карма,Димна Суміш,1989.0,11686.0,"['alternative', 'alternative rock', 'grunge', 'post-grunge']","['alternative', 'grunge', 'rock']","['alternative', 'grunge', 'rock']",,audio\Димна Суміш - Карма.mp3,Димна Суміш - Карма,https://youtube.com/watch?v=Ny0V08E1Vpw,164,13097,Димна суміш,14205392-db5d-500d-8375-9062b164455d
e7649500-a6ad-56dc-a12e-fde0e9567900,Стіна,Димна Суміш,1987.0,9805.0,"['alternative', 'grunge']","['alternative', 'grunge']","['alternative', 'grunge']",191.0,audio\Димна Суміш - Стіна (949).mp3,Стіна,https://youtube.com/watch?v=r13VSKouc9A,192,11300,Димна Суміш_Album_1,68a079ce-f172-5da4-b352-6d7c962092e6
4b59a622-bc56-5cff-9c89-8e863cd39f6f,Молоток,Димна Суміш,1933.0,9757.0,"['alternative', 'grunge']","['alternative', 'grunge']","['alternative', 'grunge']",216.0,audio\Молоток.mp3,Молоток,https://youtube.com/watch?v=E90M6EexJZQ,216,9197,Димна Суміш_Album_1,68a079ce-f172-5da4-b352-6d7c962092e6
900c35c5-2c6a-5e11-b58b-3c93441d97e4,Психоделічні краї,Димна Суміш,1856.0,11535.0,"['alternative', 'grunge']","['alternative', 'grunge']","['alternative', 'grunge']",268.0,audio\Психоделічні краї.mp3,Психоделічні краї,https://youtube.com/watch?v=rgEAN1Fe-DU,268,24441,В Країні Ілюзій,dfbf5147-0174-55a5-a72c-fc78579084b0
f7511c5c-3fdd-5725-8490-72beed31dfad,Герой,Димна Суміш,1842.0,7410.0,"['alternative', 'alternative rock', 'grunge']","['alternative', 'grunge', 'rock']","['alternative', 'grunge', 'rock']",212.0,audio\Герой.mp3,Герой,https://youtube.com/watch?v=D80CbuP1L14,212,7091,Димна Суміш_Album_1,68a079ce-f172-5da4-b352-6d7c962092e6
e0d047f8-d654-5fae-aa88-e312ccdc9ffb,Разом,Димна Суміш,1776.0,7255.0,"['alternative', 'grunge']","['alternative', 'grunge']","['alternative', 'grunge']",227.0,audio\Разом.mp3,Разом,https://youtube.com/watch?v=w5BMRWHnHMI,227,15092,Ти живий,892fab80-583f-5bcd-b6f2-68a1c2faff38
a5883b32-e01e-5dd0-8089-4dec9a51a987,Геть,Димна Суміш,1772.0,10922.0,"['alternative', 'grunge']","['alternative', 'grunge']","['alternative', 'grunge']",,audio\Геть.mp3,Геть,https://youtube.com/watch?v=ZQ-J2zgebSE,239,75201,Димна суміш,14205392-db5d-500d-8375-9062b164455d
5e713400-68fb-5f54-9caa-8be25f68aa5b,Друг повернись,Димна Суміш,1722.0,10706.0,"['alternative', 'alternative rock', 'grunge', 'post-grunge']","['alternative', 'grunge', 'rock']","['alternative', 'grunge', 'rock']",208.0,audio\Друг повернись.mp3,Друг повернись,https://youtube.com/watch?v=woD_kWkoyek,208,76673,Димна суміш,14205392-db5d-500d-8375-9062b164455d
20958655-5ae3-5e73-8a9e-a2467a939c60,Я один,Димна Суміш,1713.0,11112.0,"['alternative', 'grunge']","['alternative', 'grunge']","['alternative', 'grunge']",,audio\Я один.mp3,Я один,https://youtube.com/watch?v=7gI7Icjz804,232,52900,Димна суміш,14205392-db5d-500d-8375-9062b164455d
6791b5f9-25fd-57d1-89a9-f2f67aeefa51,Земля-небо,Димна Суміш,1688.0,9459.0,"['alternative', 'alternative rock', 'grunge', 'post-grunge']","['alternative', 'grunge', 'rock']","['alternative', 'grunge', 'rock']",127.0,audio\Земля-Небо.mp3,Земля-Небо,https://youtube.com/watch?v=dpLi7M4jzCs,127,12060,В Країні Ілюзій,dfbf5147-0174-55a5-a72c-fc78579084b0
fd5725d8-a1f5-5055-a462-1df79b49b4a5,Бийся за життя,Димна Суміш,1657.0,10116.0,"['alternative', 'alternative rock', 'grunge', 'post-grunge']","['alternative', 'grunge', 'rock']","['alternative', 'grunge', 'rock']",235.0,audio\Бийся за життя.mp3,Бийся за життя,https://youtube.com/watch?v=vgwHjgnkRlo,235,121017,Димна суміш,14205392-db5d-500d-8375-9062b164455d
3c9c04ce-63e8-5a14-b769-9eb5aeac9bf4,Згадуй бійся плач і зви,Димна Суміш,1655.0,11685.0,"['alternative', 'alternative rock', 'grunge', 'post-grunge']","['alternative', 'grunge', 'rock']","['alternative', 'grunge', 'rock']",224.0,audio\Димна Суміш - Згадуй бійся плач і зви.mp3,Димна Суміш - Згадуй бійся плач і зви,https://youtube.com/watch?v=CS6ZBYW2Fis,224,39120,Димна суміш,14205392-db5d-500d-8375-9062b164455d
8e81c205-97c6-5b84-8e45-05d63d6e7fbb,Вкрай стомлений,Димна Суміш,1596.0,8838.0,"['alternative', 'alternative rock', 'grunge', 'post-grunge']","['alternative', 'grunge', 'rock']","['alternative', 'grunge', 'rock']",161.0,audio\Вкрай Стомлений.mp3,Вкрай Стомлений,https://youtube.com/watch?v=q07WvBje8Us,161,12170,В Країні Ілюзій,dfbf5147-0174-55a5-a72c-fc78579084b0
316d2bd7-82f2-5bda-90f6-3ec1184bd477,Інший світ,Димна Суміш,1596.0,8938.0,"['alternative', 'alternative rock', 'grunge', 'post-grunge']","['alternative', 'grunge', 'rock']","['alternative', 'grunge', 'rock']",196.0,audio\Інший Світ.mp3,Інший Світ,https://youtube.com/watch?v=IUrxpAKb0Lo,196,14439,В Країні Ілюзій,dfbf5147-0174-55a5-a72c-fc78579084b0
ded40545-4a6f-5aa3-ae64-f94f59650990,Все в його руках,Димна Суміш,1590.0,9803.0,"['alternative', 'alternative rock', 'grunge', 'post-grunge']","['alternative', 'grunge', 'rock']","['alternative', 'grunge', 'rock']",,audio\Все в його руках.mp3,Все в його руках,https://youtube.com/watch?v=HUBWC0LFi2g,203,52902,Димна суміш,14205392-db5d-500d-8375-9062b164455d
d929684f-eca4-55ba-b209-ae744cf6437d,На ножах,Димна Суміш,1412.0,9350.0,"['alternative', 'grunge', 'post-grung']","['alternative', 'grunge']","['alternative', 'grunge']",264.0,audio\На ножах.mp3,На ножах,https://youtube.com/watch?v=zXggosM_wYU,264,59399,Димна суміш,14205392-db5d-500d-8375-9062b164455d
df25fbff-9775-5209-a2d9-2f6bf512af3b,Говінда,Димна Суміш,1371.0,6206.0,"['alternative', 'finskii religioznij rock', 'grunge', 'rock']","['alternative', 'grunge', 'rock']","['alternative', 'grunge', 'rock']",210.0,audio\Говінда.mp3,Говінда,https://youtube.com/watch?v=0e8OrzrXmTg,210,8045,Ти живий,892fab80-583f-5bcd-b6f2-68a1c2faff38
34d1e817-55a5-58c2-ae79-fbe68dd8efd4,Певно,Димна Суміш,1312.0,5230.0,"['alternative', 'grunge']","['alternative', 'grunge']","['alternative', 'grunge']",241.0,audio\Певно.mp3,Певно,https://youtube.com/watch?v=intF-SPLtj8,241,7683,Ти живий,892fab80-583f-5bcd-b6f2-68a1c2faff38
a600dc8c-192c-5420-9a9a-cf1c16a35c07,Протидія,Димна Суміш,1285.0,5267.0,"['alternative', 'grunge']","['alternative', 'grunge']","['alternative', 'grunge']",247.0,audio\Димна Сумiш - Протидiя.mp3,Димна Сумiш - Протидiя,https://youtube.com/watch?v=FzWswHiPUUk,247,465,Ти живий,892fab80-583f-5bcd-b6f2-68a1c2faff38
406b9fa7-bbce-5d02-ad1b-0361f3f72ec3,Р`н`р,Димна Суміш,856.0,5071.0,"['alternative', 'alternative rock', 'grunge', 'post-grunge']","['alternative', 'grunge', 'rock']","['alternative', 'grunge', 'rock']",,audio\Р`Н`Р.mp3,Р`Н`Р,https://youtube.com/watch?v=fDC7l8j2-5E,199,28262,В Країні Ілюзій,dfbf5147-0174-55a5-a72c-fc78579084b0
65b2ff1a-0966-53f3-9c32-db507e179776,Ти не один,Димна Суміш,457.0,1681.0,"['alternative', 'alternative rock', 'grunge', 'post-grunge']","['alternative', 'grunge', 'rock']","['alternative', 'grunge', 'rock']",,audio\Ти не один ).mp3,Ти не один :),https://youtube.com/watch?v=XvtIuiJaFms,232,2072,Димна Суміш_Album_1,68a079ce-f172-5da4-b352-6d7c962092e6
ae60d13a-4d29-58eb-843b-d886a6a533a7,До побачення,Димна Суміш,443.0,2309.0,"['alternative', 'alternative rock', 'grunge', 'post-grunge']","['alternative', 'grunge', 'rock']","['alternative', 'grunge', 'rock']",,"audio\До побачення, кохання.mp3","До побачення, кохання",https://youtube.com/watch?v=wT0rh7_XhBc,198,5145,Димна Суміш_Album_1,68a079ce-f172-5da4-b352-6d7c962092e6
aaa4f206-da7c-5366-af77-29237a5d581c,Птах,Димна Суміш,432.0,2399.0,"['alternative', 'alternative rock', 'grunge', 'post-grunge']","['alternative', 'grunge', 'rock']","['alternative', 'grunge', 'rock']",207.0,audio\Димна Суміш - Птах.mp3,Димна Суміш - Птах,https://youtube.com/watch?v=yQrh4lbNmS8,208,102583,Димна Суміш_Album_1,68a079ce-f172-5da4-b352-6d7c962092e6
49425fb9-e972-5ab5-8351-bbf169b8ffdc,117 стаття,Димна Суміш,376.0,1882.0,"['alternative', 'alternative rock', 'grunge', 'post-grunge']","['alternative', 'grunge', 'rock']","['alternative', 'grunge', 'rock']",272.0,audio\Димна Суміш - 117-а Стаття (Live in Kyiv 2011).mp3,Димна Суміш - 117-а Стаття (Live in Kyiv 2011),https://youtube.com/watch?v=wYJQeHUSCWs,287,36297,Димна Суміш_Album_1,68a079ce-f172-5da4-b352-6d7c962092e6
7cc52087-7834-569c-b8fe-5ec2bcc603c0,О Боже Мій,Димна Суміш,298.0,2472.0,"['alternative', 'alternative rock', 'grunge', 'post-grunge']","['alternative', 'grunge', 'rock']","['alternative', 'grunge', 'rock']",,audio\Димна Суміш - О Боже Мій.mp3,Димна Суміш - О Боже Мій,https://youtube.com/watch?v=i-zndzs8a04,209,432932,Димна Суміш_Album_1,68a079ce-f172-5da4-b352-6d7c962092e6
acaccfc6-3695-591a-8b4f-48b573045d35,Не мовчи,Димна Суміш,278.0,2261.0,"['alternative', 'alternative rock', 'grunge', 'post-grunge']","['alternative', 'grunge', 'rock']","['alternative', 'grunge', 'rock']",,audio\The Gitas - Не мовчи.mp3,The Gitas - Не мовчи,https://youtube.com/watch?v=vup_4l7Dx5U,274,138143,Димна Суміш_Album_1,68a079ce-f172-5da4-b352-6d7c962092e6
d32b2292-4069-52e3-beff-e4e2e1ec8d24,Зламані,Димна Суміш,226.0,2043.0,"['alternative', 'alternative rock', 'grunge', 'post-grunge']","['alternative', 'grunge', 'rock']","['alternative', 'grunge', 'rock']",,audio\Димна Сумiш - Зламанi.mp3,Димна Сумiш - Зламанi,https://youtube.com/watch?v=T0eaYZVT-Fk,253,389648,Димна Суміш_Album_1,68a079ce-f172-5da4-b352-6d7c962092e6
7ed61592-3a94-5a5e-bcb5-4f7ca002455b,Rock'n'Roll,Димна Суміш,110.0,711.0,"['alternative', 'alternative rock', 'grunge', 'post-grunge']","['alternative', 'grunge', 'rock']","['alternative', 'grunge', 'rock']",,audio\Димна Суміш - Rock'n'Roll.mp3,Димна Суміш - Rock'n'Roll,https://youtube.com/watch?v=LnkY8hu_bz0,206,31177,Димна Суміш_Album_1,68a079ce-f172-5da4-b352-6d7c962092e6
f5a9cb11-801b-5cf2-8a64-dc8544907e05,Юний орел,Димна Суміш,72.0,282.0,"['alternative', 'alternative rock', 'grunge', 'post-grunge']","['alternative', 'grunge', 'rock']","['alternative', 'grunge', 'rock']",,audio\Михайло Поплавський – Концертний кліп «Юний орел» (XR Virtual reality) 2021.mp3,Михайло Поплавський – Концертний кліп «Юний орел» (XR Virtual reality) 2021,https://youtube.com/watch?v=ZEHRnZShXbQ,243,3923852,Димна Суміш_Album_1,68a079ce-f172-5da4-b352-6d7c962092e6
d2539022-ba42-5bf3-8ece-af5300d1e3da,Були на селi,Воплі Відоплясова,2471.0,9780.0,"['folk', 'folk rock', 'rock', 'ukrainian rock']","['folk', 'rock']","['folk', 'rock']",210.0,audio\Воплі Відоплясова - Були на селі.mp3,Воплі Відоплясова - Були на селі,https://youtube.com/watch?v=Kk6uv80Slj8,210,1141977,Хвилі амура,8369f632-eaf0-588c-8f50-67d0b52689b5
ef50a074-2f98-53f5-9e43-54d520e6ee00,Попс,Воплі Відоплясова,1432.0,4888.0,"['folk', 'folk rock', 'rock', 'ukrainian rock']","['folk', 'rock']","['folk', 'rock']",,audio\Попс.mp3,Попс,https://youtube.com/watch?v=aOgfDbJJHB4,216,41075,Fayno,c0446d75-f529-5a50-9596-77a9b9fc7118
aa995336-1f08-56a0-862f-b99449ff4a6c,Розмова з махатмою,Воплі Відоплясова,1098.0,3861.0,"['folk', 'folk rock', 'rock', 'ukrainian rock']","['folk', 'rock']","['folk', 'rock']",,audio\Розмова з Махатмою.mp3,Розмова з Махатмою,https://youtube.com/watch?v=zrCGYzw5r_o,281,29107,Хвилі амура,8369f632-eaf0-588c-8f50-67d0b52689b5
bb85cac4-7a6d-5fb7-a34d-cb982206b15e,Вiдрада,Воплі Відоплясова,927.0,3250.0,"['folk', 'folk rock', 'rock', 'ukrainian rock']","['folk', 'rock']","['folk', 'rock']",180.0,audio\Відрада.mp3,Відрада,https://youtube.com/watch?v=3DVRwcgkbyE,179,52615,Воплі Відоплясова_Album_1,7e201cc1-093e-5ad7-abb4-7acfc786ddff
50c4a05a-b4d6-585f-a754-c969f650e5dd,Галелуя,Воплі Відоплясова,754.0,2608.0,"['folk rock', 'rock']","['folk', 'rock']","['folk', 'rock']",137.0,audio\Галелуя.mp3,Галелуя,https://youtube.com/watch?v=UeU3tk8fu_A,139,6148,Найкраще,435aab95-0f0e-5982-8fe2-c12d9295ab24
6b3147c1-218e-56e9-8713-3083ae42da32,Пiдманула,Воплі Відоплясова,711.0,3525.0,"['folk', 'folk rock', 'rock', 'ukrainian rock']","['folk', 'rock']","['folk', 'rock']",246.0,audio\Підманула.mp3,Підманула,https://youtube.com/watch?v=Hr69ynF7b4I,248,1623058,Воплі Відоплясова_Album_1,7e201cc1-093e-5ad7-abb4-7acfc786ddff
70a998d4-e12c-500c-be7d-7b662afd2159,Ты ушел,Воплі Відоплясова,677.0,2025.0,"['folk', 'folk rock', 'rock', 'ukrainian rock']","['folk', 'rock']","['folk', 'rock']",,audio\Ты ушёл.mp3,Ты ушёл,https://youtube.com/watch?v=SjExVguR9zE,219,15986,Найкраще,435aab95-0f0e-5982-8fe2-c12d9295ab24
085e9ea7-7a29-5484-8bc7-592cbe3b45d1,Я прошу,Воплі Відоплясова,668.0,2075.0,"['folk rock', 'rock']","['folk', 'rock']","['folk', 'rock']",,audio\Я прошу (Вопли Видоплясова).mp3,Я прошу (Вопли Видоплясова),https://youtube.com/watch?v=F0WwVe0MugY,123,33053,Воплі Відоплясова_Album_1,7e201cc1-093e-5ad7-abb4-7acfc786ddff
8b48aa2d-e22c-50e9-9cff-a4212d92eb3b,"Постой, паровоз!",Воплі Відоплясова,653.0,1961.0,"['folk', 'folk rock', 'rock', 'ukrainian rock']","['folk', 'rock']","['folk', 'rock']",,"audio\Стривай, паровозе!.mp3","Стривай, паровозе!",https://youtube.com/watch?v=k1CvEScXdco,192,32582,Воплі Відоплясова_Album_1,7e201cc1-093e-5ad7-abb4-7acfc786ddff
9243c1dd-cc0d-5d8f-9530-eb307c2a8367,Iзнов,Воплі Відоплясова,501.0,1685.0,"['folk', 'folk rock', 'rock', 'ukrainian rock']","['folk', 'rock']","['folk', 'rock']",,audio\Ізнов.mp3,Ізнов,https://youtube.com/watch?v=H-y6sGVutlQ,167,16620,Воплі Відоплясова_Album_1,7e201cc1-093e-5ad7-abb4-7acfc786ddff
afdce4a6-a4bd-549c-891c-fbc388890c94,Знайди мене,Klavdia Petrivna,5017.0,39313.0,"['electropop', 'pop']","['electro', 'pop']","['electro', 'pop']",150.0,audio\Klavdia Petrivna — Знайди мене.mp3,Klavdia Petrivna — Знайди мене,https://youtube.com/watch?v=82YXySmzq9k,151,28854989,Бережи мене,2cf83fe0-143d-5131-aa73-287bb985e5c4
