sample_id,title,artist,title_listeners,title_scrobbles,title_tags,target_genre_tags,title_duration,merged_album
8d1fac9e-4378-5b7f-92f4-5d92f54be2ad,Країна дітей,Мертвий Півень,449.0,1997.0,"['grunge', 'rock', 'ukrainian rock']","['grunge', 'rock']",,Мертвий Півень_Album_1
a4a1290c-839e-5d73-b5b3-749b32d1a9a2,Б'ютіфул Карпати '98,Мертвий Півень,446.0,1533.0,"['folk-rock', 'rock', 'ukrainian rock']","['folk', 'rock']",,Мертвий Півень_Album_1
03809590-e49f-5a4d-a465-06f6a1907812,Вменеємен,Крихітка Цахес,16255.0,78584.0,"['pop-rock', 'rock', 'ukrainian rock']","['pop', 'rock']",249.0,На Першому Місці
97b78473-44ff-5b13-8dd8-27091b9422a9,Деталь,Крихітка Цахес,10893.0,65688.0,"['indie', 'pop-rock']","['indie', 'pop', 'rock']",152.0,На Першому Місці
597cd0e7-8765-5dbc-95ce-1f6ea9ced421,Монета,Крихітка Цахес,8930.0,34660.0,['pop-rock'],"['pop', 'rock']",,Крихітка Цахес_Album_1
29cf5107-43e4-553a-8685-445d7d1ce520,На першому місці,Крихітка Цахес,5729.0,31084.0,"['alternative', 'indie', 'pop-rock']","['alternative', 'indie', 'pop', 'rock']",,На Першому Місці
032e78ba-a4e7-5932-b12c-babb355be33a,Пароль,Крихітка Цахес,5176.0,37888.0,"['pop-rock', 'rock']","['pop', 'rock']",287.0,На Першому Місці
77bdeed6-2629-530e-b02f-b0192ffa7771,Ало-але,Крихітка Цахес,4981.0,15871.0,"['funk', 'indie', 'pop-rock', 'rock']","['funk', 'indie', 'pop', 'rock']",,Крихітка Цахес_Album_1
30259715-f84f-5989-b0f9-a5de425b83c4,Майже щаслива,Крихітка Цахес,4524.0,27538.0,['pop-rock'],"['pop', 'rock']",,На Першому Місці
618567a1-e633-52be-9d42-4c3a8ac84e0f,"Ангела, як я",Крихітка Цахес,4463.0,30030.0,"['alternative', 'indie', 'pop-rock']","['alternative', 'indie', 'pop', 'rock']",,На Першому Місці
7c9e6cb9-525d-5d45-9c3b-6638c5e1e577,Якби ти знав,Крихітка Цахес,4440.0,27760.0,"['alternative', 'indie', 'pop-rock']","['alternative', 'indie', 'pop', 'rock']",,На Першому Місці
898f922e-7317-548d-97eb-7c6ad4e3515d,Па-па,Крихітка Цахес,4283.0,30724.0,"['alternative', 'indie', 'pop-rock']","['alternative', 'indie', 'pop', 'rock']",,На Першому Місці
d58583b8-96b9-5bf9-8ea3-5de8eefa28e5,Lumipallo,Крихітка Цахес,4247.0,30600.0,['pop-rock'],"['pop', 'rock']",,Крихітка Цахес_Album_2
4a741ecc-3f53-5fae-8752-72086ff795c9,Скоро буду поруч,Крихітка Цахес,4166.0,27873.0,"['alternative', 'indie', 'pop-rock']","['alternative', 'indie', 'pop', 'rock']",152.0,На Першому Місці
8d86f8b3-87ac-5631-8a38-9ae44c6b118f,Всі джерела відкриті,Крихітка Цахес,3754.0,25618.0,['pop-rock'],"['pop', 'rock']",,На Першому Місці
b2e712b0-b412-5895-afa8-fa48b286749f,Рецепт,Крихітка Цахес,2834.0,18822.0,"['alternative', 'indie', 'pop-rock']","['alternative', 'indie', 'pop', 'rock']",,Крихітка Цахес_Album_1
4fc2c506-9de1-546d-9d15-58a8e6c41457,Щось на зразок,Крихітка Цахес,2452.0,15775.0,"['pop', 'pop-rock']","['pop', 'rock']",,Крихітка Цахес_Album_2
03ce4161-5672-50a5-a426-7dd97f999f87,Прима,Крихітка Цахес,2320.0,16193.0,"['alternative', 'indie', 'pop-rock']","['alternative', 'indie', 'pop', 'rock']",,На Першому Місці
5026cd4d-2fde-50fc-8697-63fef5508295,Восени,Крихітка Цахес,2018.0,13530.0,['pop-rock'],"['pop', 'rock']",,Крихітка Цахес_Album_1
65b299c3-2b62-5e98-8c30-1315a36285ed,Авто,Крихітка Цахес,1660.0,11163.0,"['alternative', 'indie', 'pop-rock']","['alternative', 'indie', 'pop', 'rock']",,Крихітка Цахес_Album_2
86c85af5-acda-5695-9385-95a7396fbe99,Він мене не кохає,Крихітка Цахес,1568.0,8259.0,"['alternative', 'indie', 'pop-rock']","['alternative', 'indie', 'pop', 'rock']",,На Першому Місці
57f69465-6cec-5cdb-b407-b48652c6d77f,Пульт,Крихітка Цахес,1341.0,10202.0,['pop-rock'],"['pop', 'rock']",,Крихітка Цахес_Album_2
42b91cf7-3aac-51e2-8c47-39dadec80eb9,"Все, що тобі потрібно",Крихітка Цахес,1315.0,7502.0,"['alternative', 'indie', 'pop-rock']","['alternative', 'indie', 'pop', 'rock']",,Крихітка Цахес_Album_1
afdc2be8-81e1-5be3-972a-bda91b23693a,Плюс один,Крихітка Цахес,1241.0,8055.0,"['alternative', 'indie', 'pop-rock']","['alternative', 'indie', 'pop', 'rock']",,Крихітка Цахес_Album_2
bf15f8df-bef1-540c-a2e3-18b1759efdc9,Екземпляр,Крихітка Цахес,1126.0,6583.0,"['alternative', 'indie', 'pop-rock']","['alternative', 'indie', 'pop', 'rock']",,Крихітка Цахес_Album_2
e862dd51-3cd7-5eea-88c6-84bf43a97588,Хочу почути,Крихітка Цахес,1053.0,6052.0,"['alternative', 'indie', 'pop-rock']","['alternative', 'indie', 'pop', 'rock']",,Крихітка Цахес_Album_1
682b071e-4a13-5a61-a191-e67bcf56c03f,Бай,Крихітка Цахес,855.0,4651.0,"['alternative', 'indie', 'pop-rock']","['alternative', 'indie', 'pop', 'rock']",,Крихітка Цахес_Album_2
63421e57-bbd9-5300-8a76-28ef21440996,Крейсер аврора,Крихітка Цахес,818.0,3974.0,"['alternative', 'indie', 'pop-rock']","['alternative', 'indie', 'pop', 'rock']",,Крихітка Цахес_Album_2
263b11ef-2bb7-525e-886a-71b026dc68d3,Спорт,Крихітка Цахес,755.0,4636.0,"['alternative', 'indie', 'pop-rock']","['alternative', 'indie', 'pop', 'rock']",,Крихітка Цахес_Album_2
ffeb1f61-1f8b-58e7-929c-6360d6bee50c,Я буду з тобою,Крихітка Цахес,705.0,2490.0,"['alternative', 'indie', 'pop-rock']","['alternative', 'indie', 'pop', 'rock']",,Крихітка Цахес_Album_1
e418912d-03b9-5546-9061-88344e3fd78a,Епіцентр,Крихітка Цахес,680.0,4550.0,"['alternative', 'indie', 'pop-rock']","['alternative', 'indie', 'pop', 'rock']",,Крихітка Цахес_Album_1
b75f711c-6cac-597a-b408-90c152efdbc3,Менi заборонили,Крихітка Цахес,554.0,2959.0,"['alternative', 'indie', 'pop-rock']","['alternative', 'indie', 'pop', 'rock']",,Крихітка Цахес_Album_1
b3d4b211-72ce-5a81-8cce-37af3585ea88,Ти щось неймовірне,Крихітка Цахес,541.0,1780.0,['pop-rock'],"['pop', 'rock']",,Крихітка Цахес_Album_1
dbbb7b1b-a0e6-58b6-9a3a-a0d35a852db9,Вмнк,Крихітка Цахес,539.0,2931.0,"['alternative', 'indie', 'pop-rock']","['alternative', 'indie', 'pop', 'rock']",,На Першому Місці
eb832b45-0b5e-5fd3-b5d7-3ffc9144e8f1,В епіцентрі,Крихітка Цахес,420.0,1929.0,"['indie', 'pop-rock']","['indie', 'pop', 'rock']",,Крихітка Цахес_Album_2
eb243523-d1b3-5d7e-aebb-f5bf777e01fa,Люміпалло,Крихітка Цахес,382.0,1510.0,"['alternative', 'indie', 'pop-rock']","['alternative', 'indie', 'pop', 'rock']",154.0,На Першому Місці
76bd9bd1-81c1-5cef-882c-78ebb9ee8ec7,Яроша Візитівка,Крихітка Цахес,125.0,380.0,"['alternative', 'indie', 'pop-rock']","['alternative', 'indie', 'pop', 'rock']",,Крихітка Цахес_Album_2
4404180c-e815-5768-aba4-573901a93098,Автозак,Жадан і собаки,3667.0,34167.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Радіопромінь
8e8020c5-e831-5411-bc05-a9dcfba171d8,Мальви,Жадан і собаки,3036.0,26383.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Мадонна
28335821-23c0-5706-ab30-54550f2f13f8,Троєщина,Жадан і собаки,2312.0,24099.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Мадонна
f9d32c04-186b-5ba9-967a-831355994b4a,Ріка,Жадан і собаки,2050.0,19837.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Радіопромінь
22fab1cc-fe6c-5e7f-afa4-71bdeb51b7c4,Мадонна,Жадан і собаки,2015.0,17900.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Мадонна
0f07b4a8-0a25-5b75-acbc-a4aa1285d470,Бухло,Жадан і собаки,1747.0,14683.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Мадонна
6bf581f5-458d-550d-b75a-e069608e5103,Пʼята авеню,Жадан і собаки,1277.0,3326.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Жадан і собаки_Album_1
6f73b5c8-3445-54c7-a886-03f26c573580,Кокаїн,Жадан і собаки,1014.0,6646.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Радіопромінь
a3b97f65-a57b-5d0b-bd32-6115e123e125,Intro,Жадан і собаки,873.0,5206.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Мадонна
1b2612bc-881e-531e-a1b0-5ff78bb831aa,Марат,Жадан і собаки,860.0,5490.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Мадонна
f3f6ca81-cd01-54b4-9d47-854b3d2f4c28,Рогань,Жадан і собаки,739.0,4693.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Радіопромінь
ad59272a-2d0e-5934-81ff-5da600e99e85,Радіопромінь,Жадан і собаки,727.0,3697.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Радіопромінь
a9b00352-bd9e-5480-9175-7751c7258155,Outro,Жадан і собаки,663.0,3886.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Мадонна
aac7499f-2edf-5656-a3d2-ea0aa8f8de7d,Вова,Жадан і собаки,541.0,2951.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Жадан і собаки_Album_1
673c6948-4648-5dab-8a0a-4510e56b26ad,Буратіно,Жадан і собаки,414.0,1583.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Радіопромінь
93725f4a-ee76-5bc2-9143-a9c4d21d3a84,Дивні люди,Жадан і собаки,385.0,1218.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Злий
64d211ce-91da-5da7-9b62-4e03929a2726,Діти,Жадан і собаки,320.0,1856.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Жадан і собаки_Album_2
b75e755d-91ea-532f-a180-b21c10fca9ac,Віскі,Жадан і собаки,312.0,1138.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Радіопромінь
159318e0-63c3-52e0-b10e-7add49815e4c,Перекличка,Жадан і собаки,297.0,1306.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Злий
f476f8fa-aef8-5848-899c-596f00044f0d,Вона сама сюди прийшла,Жадан і собаки,257.0,1153.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Злий
a0e573b2-9ca5-5b48-9dc3-3b46c1b3c91e,Закладчик,Жадан і собаки,257.0,1143.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Злий
5f2ccf21-8dd2-5b13-8fc9-cfa3aed0a6ce,Печінка,Жадан і собаки,185.0,818.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Злий
57b9d839-40ef-570c-bb75-413fc1c141d9,Забухав,Жадан і собаки,184.0,694.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Злий
2a186097-4283-5cc0-ae92-a3c9109191e4,Рок-н-рол,Жадан і собаки,165.0,782.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Злий
a87ba88a-aa7a-5cd6-bd9d-b7d85e75e305,Антидепресанти,Жадан і собаки,137.0,645.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Злий
72fe9274-d437-5266-b9b5-2847a1b2caa8,Сплин - Выхода нет,Жадан і собаки,1.0,3.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Жадан і собаки_Album_1
5f01d232-88ad-5c80-9ea0-9dd1a54c512b,Девушка с обложки,Жадан і собаки,1.0,1.0,"['alternative rock', 'rock', 'ska']","['alternative', 'rock', 'ska']",,Жадан і собаки_Album_2
af016abc-01c8-5655-82c8-cf46ec2d1166,Файне місто тернопіль,Брати Гадюкіни,4000.0,24243.0,"['rock', 'rock and roll']","['rock', 'rock and roll']",305.0,Брати Гадюкіни_Album_1
7ebae6de-7234-5efe-8bdd-ba33fbf134c8,Наркомани на городі,Брати Гадюкіни,3768.0,22052.0,"['rock', 'rock and roll']","['rock', 'rock and roll']",274.0,Всьо чотко!
ecade4b1-e180-53e8-b2f3-a5333e5b7f59,Було не любити,Брати Гадюкіни,3514.0,21535.0,"['folk/rock', 'rock', 'rock and roll']","['folk', 'rock', 'rock and roll']",274.0,Було не любити
cf55f375-2f97-5775-8d53-ebc182b8afdb,Звьоздочка моя,Брати Гадюкіни,3004.0,18490.0,"['rock', 'rock and roll', 'ukrainian rock']","['rock', 'rock and roll']",295.0,Всьо чотко!
8435daa7-7cdc-54ed-956a-0c293da93016,Міську важай,Брати Гадюкіни,2414.0,15211.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",236.0,Всьо чотко!
f129bc28-e105-585c-a1ec-9fb44caf505d,"Арівідерчі, Рома",Брати Гадюкіни,2351.0,13461.0,"['rock', 'rock and roll', 'ukrainian folk rock']","['folk', 'rock', 'rock and roll']",231.0,Всьо чотко!
08ba4e0f-1909-557e-a5e9-62e06cfd5038,Бидло,Брати Гадюкіни,1993.0,9444.0,"['rock', 'rock and roll']","['rock', 'rock and roll']",172.0,"Щасливої дороги (Бай, бай, мила!)"
2774624a-581d-5e1e-b3e3-b010e70a81f4,Місячне сяйво твого тіла,Брати Гадюкіни,1863.0,9518.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",274.0,Ми - хлопці з Бандерштадту
eab162f5-9432-5d27-aaf8-b282f96c6322,Америка,Брати Гадюкіни,1844.0,9976.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",304.0,Всьо чотко!
90c05bba-44be-5cc9-a6aa-1b32910b54c4,Дівчина з коломиї,Брати Гадюкіни,1829.0,10677.0,"['punk rock', 'reggae', 'rock', 'rock and roll']","['punk', 'reggae', 'rock', 'rock and roll']",261.0,"Щасливої дороги (Бай, бай, мила!)"
0eae9295-62d9-57e6-81f1-e79669121be9,Рок-н-рол до рана,Брати Гадюкіни,1779.0,9325.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",157.0,Всьо чотко!
2b4b69ac-3285-5782-a214-ac9bf7bf6032,Я вернувся домів,Брати Гадюкіни,1764.0,9795.0,"['punk rock', 'reggae', 'rock', 'rock and roll']","['punk', 'reggae', 'rock', 'rock and roll']",243.0,"Щасливої дороги (Бай, бай, мила!)"
b33920de-3f36-56f6-9285-06d064785b87,"Чуваки, всьо чотко",Брати Гадюкіни,1659.0,8576.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",329.0,Всьо чотко!
1f140e5a-c0a8-52d8-9d13-91323c8cbbbc,"Мамуню, рехтуйте весілля",Брати Гадюкіни,1492.0,7885.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",220.0,Ми - хлопці з Бандерштадту
387bc430-d193-54bf-a813-3fa2c5dd7d69,Боже не дай,Брати Гадюкіни,1491.0,7752.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",255.0,Було не любити
caffaf6d-4f6b-5c03-a372-b4c69d4ba8d8,Лібідо,Брати Гадюкіни,1468.0,8025.0,"['punk rock', 'reggae', 'rock', 'rock and roll']","['punk', 'reggae', 'rock', 'rock and roll']",210.0,"Щасливої дороги (Бай, бай, мила!)"
7a6be2bc-d9bf-513b-a9e7-57d6547c4beb,Джалізова дупа,Брати Гадюкіни,1393.0,6806.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",248.0,Всьо чотко!
8f81b0b1-eeb0-51fb-8b2c-9696882745b0,На україні лад і спокій,Брати Гадюкіни,1345.0,6362.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",239.0,Ми - хлопці з Бандерштадту
a316703a-c21e-5c7c-ad73-1bc175336130,Соломія,Брати Гадюкіни,1288.0,6267.0,"['punk rock', 'reggae', 'rock', 'rock and roll']","['punk', 'reggae', 'rock', 'rock and roll']",190.0,"Щасливої дороги (Бай, бай, мила!)"
ed59be3a-3125-5582-921a-a010e51974f8,Клофелін,Брати Гадюкіни,1234.0,6495.0,"['punk rock', 'reggae', 'rock', 'rock and roll']","['punk', 'reggae', 'rock', 'rock and roll']",259.0,"Щасливої дороги (Бай, бай, мила!)"
6d95be16-9fea-54ca-8164-da40bda5b9dc,Емігрант сонг,Брати Гадюкіни,1209.0,6320.0,"['punk rock', 'reggae', 'rock', 'rock and roll']","['punk', 'reggae', 'rock', 'rock and roll']",220.0,"Щасливої дороги (Бай, бай, мила!)"
fea9951f-4d7f-5da5-94b3-4865a17094b9,"Сорок пачок ""верховини""",Брати Гадюкіни,1193.0,5669.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",194.0,Ми - хлопці з Бандерштадту
8a73546e-6a64-506c-9e85-21fe9e394a4b,Коровай,Брати Гадюкіни,1146.0,4970.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",245.0,Ми - хлопці з Бандерштадту
3ac61e52-b34f-5e0d-b624-07f3b4a8e4e5,Мужчина та'як я,Брати Гадюкіни,1014.0,4041.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",215.0,Ми - хлопці з Бандерштадту
e5a0db80-1e62-5245-931b-b4f0d9eb038a,Приїдь до мене у мостиска,Брати Гадюкіни,837.0,3996.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",242.0,Всьо чотко!
af905eb1-c84e-5bf5-a6a6-72facdc23b0a,Халі галі,Брати Гадюкіни,787.0,3443.0,"['punk rock', 'reggae', 'rock', 'rock and roll']","['punk', 'reggae', 'rock', 'rock and roll']",217.0,"Щасливої дороги (Бай, бай, мила!)"
848d8aca-c6c9-56e4-a1e7-fe641bfb06ed,Дупа джалізовая,Брати Гадюкіни,711.0,4743.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",215.0,Брати Гадюкіни_Album_1
b4eede61-4db7-55d0-a376-7a8c7ad36816,На долинi туман шейк,Брати Гадюкіни,661.0,2884.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",,Було не любити
f3fd8823-9425-56fb-9217-29df4a013c48,Грай!,Брати Гадюкіни,514.0,2745.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",294.0,Made In Ukraine
65ce7c03-1878-54bb-a398-92cf36cab1bd,Пилип з конопель,Брати Гадюкіни,462.0,1924.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",262.0,Made In Ukraine
65fd11f8-3012-5bac-b24d-b8bbbce92497,Волосся на долоні,Брати Гадюкіни,414.0,1540.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",262.0,Made In Ukraine
b621aea4-bcf2-5f00-9962-55d6f3a9242c,Вниз по Черемошу,Брати Гадюкіни,410.0,1887.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",218.0,Made In Ukraine
99cccc81-4fae-594c-a219-fcccdb77b8f1,Ти кинула,Брати Гадюкіни,410.0,952.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",247.0,Брати Гадюкіни_Album_1
49f59ec9-2e9a-5077-9e1b-45ab74fde700,Шейк,Брати Гадюкіни,387.0,1585.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",260.0,Було не любити
29afaf4c-e6e6-5d7f-97d9-2e16e20b8466,День народження,Брати Гадюкіни,375.0,1569.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",254.0,Made In Ukraine
12f4e478-a0dd-5872-871a-88e59d661c50,"Молишся, сину?",Брати Гадюкіни,2.0,2.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",,Made In Ukraine
11d363ea-909e-5d19-9916-a83d0dc80a47,Бай бай мила,Брати Гадюкіни,372.0,863.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",,Брати Гадюкіни_Album_1
5c0469d8-cdd8-5c68-a3d3-4d1b89f12c4b,Рік шлюбу,Брати Гадюкіни,359.0,1504.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",230.0,Made In Ukraine
c03637de-dbe2-516a-88c0-3ad726c876c2,Жаба,Брати Гадюкіни,351.0,1386.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",234.0,Made In Ukraine
bc341909-c6fc-596b-bd93-37ba38711c1d,Без тіні,Брати Гадюкіни,339.0,1646.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",272.0,Made In Ukraine
0a39c950-77a0-59b0-82ea-d7af81640048,Міліон кубометрів,Брати Гадюкіни,335.0,1740.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",224.0,Made In Ukraine
7987f931-5a10-5550-87d7-f47e6e266bb9,Чорна горівка,Брати Гадюкіни,331.0,1187.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",198.0,Made In Ukraine
b3b8630d-0add-5664-8c18-ae13818ca0ea,Secondhand Man,Брати Гадюкіни,311.0,1318.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",198.0,Made In Ukraine
85e5713d-ac30-56c4-b773-41f2aa6fe3ac,Nobody Loves Me,Брати Гадюкіни,306.0,1224.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",238.0,Made In Ukraine
26672023-679e-5b5c-9232-b83020c4cd3c,Чічка Маричка,Брати Гадюкіни,248.0,1155.0,"['reggae', 'rock', 'rock and roll']","['reggae', 'rock', 'rock and roll']",254.0,Made In Ukraine
b311b704-0507-57b9-8368-6c926ae48fb5,Припустим,The Unsleeping,5054.0,39557.0,"['alternative rock', 'post-rock']","['alternative', 'rock']",171.0,The Unsleeping_Album_1
6a81c324-3c55-58a9-9e18-106225bdf867,DEDVED,The Unsleeping,2015.0,11302.0,"['alternative rock', 'post-rock']","['alternative', 'rock']",195.0,The Unsleeping_Album_1
0b05a306-53d8-52a0-801a-92cf821e688b,Не Сплю,The Unsleeping,1990.0,18183.0,"['alternative rock', 'post-rock']","['alternative', 'rock']",204.0,The Unsleeping_Album_1
1ba93854-f31b-5ab7-a9d1-bf59590bdbd6,Fantastic,The Unsleeping,1801.0,12156.0,"['alternative rock', 'indie rock', 'post-rock']","['alternative', 'indie', 'rock']",202.0,Deviatve
8882bbde-b218-5e9a-bb5c-9e6dce20b85a,Холодно,The Unsleeping,1470.0,10251.0,"['alternative rock', 'post-rock']","['alternative', 'rock']",189.0,The Unsleeping_Album_1
9459d5d9-fc00-5805-ba0f-93458fe0505d,Wonderland,The Unsleeping,1344.0,6934.0,"['alternative rock', 'indie rock', 'post-rock']","['alternative', 'indie', 'rock']",191.0,Deviatve
52b16cea-f23c-55a4-a9a2-0ae36366f177,Denise,The Unsleeping,1217.0,5990.0,"['alternative rock', 'indie rock', 'post-rock']","['alternative', 'indie', 'rock']",147.0,Deviatve
30b9e02d-ab29-5b6b-b898-001462d28f44,Переживу,The Unsleeping,1125.0,6549.0,"['alternative rock', 'post-rock']","['alternative', 'rock']",156.0,The Unsleeping_Album_1
ec65c71a-64e9-5504-b88d-86255fec68e1,Хіба це життя?,The Unsleeping,1237.0,7810.0,"['alternative rock', 'post-rock']","['alternative', 'rock']",185.0,Справжній бедрум панк
02649c83-73bb-5424-9a78-fe61737e3b7d,Я кусаю щоки,The Unsleeping,880.0,3845.0,"['alternative rock', 'post-rock']","['alternative', 'rock']",229.0,Справжній бедрум панк
d06ca603-b8ab-5a25-afd1-ccb093af7cd1,Спека,The Unsleeping,760.0,2357.0,"['alternative rock', 'post-rock']","['alternative', 'rock']",265.0,Справжній бедрум панк
6e40c136-3de4-540b-b806-267b025cd5dd,Зле/зле/зле,The Unsleeping,859.0,4623.0,"['alternative rock', 'post-rock']","['alternative', 'rock']",,Справжній бедрум панк
b1c5c6d2-a3c8-54ee-bbd0-05d71edc77cf,Зі скла,The Unsleeping,691.0,3229.0,"['alternative rock', 'post-rock']","['alternative', 'rock']",,Справжній бедрум панк
a9fc4fd4-c73e-5147-85ab-d0dac13d32ff,Мусиш,The Unsleeping,638.0,2840.0,"['alternative rock', 'post-rock']","['alternative', 'rock']",227.0,Справжній бедрум панк
2cc0f42b-4b6b-5ab3-9805-bcfacb741c8c,«Флора»,The Unsleeping,622.0,2152.0,"['alternative rock', 'post-rock']","['alternative', 'rock']",287.0,Справжній бедрум панк
6008b444-de81-549d-ba55-4013b697e630,Пʼята ранку,The Unsleeping,575.0,1474.0,"['alternative rock', 'post-rock']","['alternative', 'rock']",128.0,Справжній бедрум панк
426a44c3-293f-5a2a-8570-12ac06e591c7,Равлик у вусі,The Unsleeping,528.0,1920.0,"['alternative rock', 'post-rock']","['alternative', 'rock']",292.0,Справжній бедрум панк
12af8ed6-b1e8-5310-ad0e-acdefd58d616,"Вдома, Європейська 17, 2020",The Unsleeping,518.0,1406.0,"['alternative rock', 'post-rock']","['alternative', 'rock']",123.0,Справжній бедрум панк
20c282ac-6011-5912-8fbb-3bf2ee5b02e9,Готова пісня,The Unsleeping,448.0,1117.0,"['alternative rock', 'post-rock']","['alternative', 'rock']",135.0,Справжній бедрум панк
19941f47-b3bf-5396-b7c1-1de3dc245b05,Coming Home,The Unsleeping,19.0,68.0,"['alternative rock', 'post-rock']","['alternative', 'rock']",,The Unsleeping_Album_1
2430b54e-fdf7-5555-84be-77f687326024,FIRE OF RED,The Unsleeping,11.0,99.0,"['alternative rock', 'post-rock']","['alternative', 'rock']",,The Unsleeping_Album_1
79648e6e-77ea-5156-a672-be4205103b99,Sweater Weather,The Unsleeping,11.0,88.0,"['alternative rock', 'post-rock']","['alternative', 'rock']",,The Unsleeping_Album_1
cb3c6a7f-27e6-535a-bd7e-feb169858945,23:58,The Unsleeping,2.0,3.0,"['alternative rock', 'grunge', 'post-rock']","['alternative', 'grunge', 'rock']",,The Unsleeping_Album_1
89b5f9ec-3703-5c6b-9cb7-2cf82ee33ec7,Барабан,Artem Pivovarov,2607.0,21444.0,"['folk', 'pop', 'ukrainian pop']","['folk', 'pop']",,THE BEST
d6296cc9-1303-5f2d-8dce-8a4eb5361ea9,Дежавю - UA VERSION,Artem Pivovarov,2278.0,22553.0,"['folk', 'pop', 'ukrainian pop']","['folk', 'pop']",,THE BEST
ea8f8f5e-a58b-5dfe-ac91-f894543cd5d3,Майбутність,Artem Pivovarov,2021.0,11922.0,"['folk', 'pop', 'ukrainian pop']","['folk', 'pop']",,THE BEST
